Step,X,Y,Z
1653180,2,420886,2.10799e+07,0
1653240,0,5.88267e+06,2.50179e+07,0
1653240,1,-9.37286e+07,-3.43775e+08,0
1653240,2,702125,2.07148e+07,0
1653300,0,5.88195e+06,2.50188e+07,0
1653300,1,-9.36698e+07,-3.43791e+08,0
1653300,2,1.00769e+06,2.03699e+07,0
1653360,0,5.88123e+06,2.50198e+07,0
1653360,1,-9.3611e+07,-3.43806e+08,0
1653360,2,1.33614e+06,2.00469e+07,0
1653420,0,5.8805e+06,2.50207e+07,0
1653420,1,-9.35522e+07,-3.43822e+08,0
1653420,2,1.6859e+06,1.97471e+07,0
1653480,0,5.87978e+06,2.50216e+07,0
1653480,1,-9.34935e+07,-3.43837e+08,0
1653480,2,2.05533e+06,1.94721e+07,0
1653540,0,5.87906e+06,2.50226e+07,0
1653540,1,-9.34347e+07,-3.43852e+08,0
1653540,2,2.44268e+06,1.92231e+07,0
1653600,0,5.87833e+06,2.50235e+07,0
1653600,1,-9.33759e+07,-3.43868e+08,0
1653600,2,2.84612e+06,1.90013e+07,0
1653660,0,5.87761e+06,2.50245e+07,0
1653660,1,-9.33171e+07,-3.43883e+08,0
1653660,2,3.26375e+06,1.88076e+07,0
1653720,0,5.87689e+06,2.50254e+07,0
1653720,1,-9.32583e+07,-3.43899e+08,0
1653720,2,3.6936e+06,1.8643e+07,0
1653780,0,5.87616e+06,2.50264e+07,0
1653780,1,-9.31995e+07,-3.43914e+08,0
1653780,2,4.13366e+06,1.85082e+07,0
1653840,0,5.87544e+06,2.50273e+07,0
1653840,1,-9.31407e+07,-3.43929e+08,0
1653840,2,4.58185e+06,1.84039e+07,0
1653900,0,5.87472e+06,2.50282e+07,0
1653900,1,-9.30819e+07,-3.43945e+08,0
1653900,2,5.03608e+06,1.83305e+07,0
1653960,0,5.87399e+06,2.50292e+07,0
1653960,1,-9.30231e+07,-3.4396e+08,0
1653960,2,5.49422e+06,1.82883e+07,0
1654020,0,5.87327e+06,2.50301e+07,0
1654020,1,-9.29643e+07,-3.43975e+08,0
1654020,2,5.95414e+06,1.82775e+07,0
1654080,0,5.87255e+06,2.50311e+07,0
1654080,1,-9.29055e+07,-3.43991e+08,0
1654080,2,6.41367e+06,1.82982e+07,0
1654140,0,5.87182e+06,2.5032e+07,0
1654140,1,-9.28467e+07,-3.44006e+08,0
1654140,2,6.87069e+06,1.83502e+07,0
1654200,0,5.8711e+06,2.5033e+07,0
1654200,1,-9.27879e+07,-3.44021e+08,0
1654200,2,7.32306e+06,1.84333e+07,0
1654260,0,5.87038e+06,2.50339e+07,0
1654260,1,-9.27291e+07,-3.44036e+08,0
1654260,2,7.76868e+06,1.85471e+07,0
1654320,0,5.86965e+06,2.50348e+07,0
1654320,1,-9.26703e+07,-3.44052e+08,0
1654320,2,8.20549e+06,1.8691e+07,0
1654380,0,5.86893e+06,2.50358e+07,0
1654380,1,-9.26115e+07,-3.44067e+08,0
1654380,2,8.63144e+06,1.88644e+07,0
1654440,0,5.86821e+06,2.50367e+07,0
1654440,1,-9.25527e+07,-3.44082e+08,0
1654440,2,9.04458e+06,1.90664e+07,0
1654500,0,5.86748e+06,2.50377e+07,0
1654500,1,-9.24938e+07,-3.44097e+08,0
1654500,2,9.44299e+06,1.92961e+07,0
1654560,0,5.86676e+06,2.50386e+07,0
1654560,1,-9.2435e+07,-3.44113e+08,0
1654560,2,9.82483e+06,1.95524e+07,0
1654620,0,5.86603e+06,2.50396e+07,0
1654620,1,-9.23762e+07,-3.44128e+08,0
1654620,2,1.01883e+07,1.98341e+07,0
1654680,0,5.86531e+06,2.50405e+07,0
1654680,1,-9.23174e+07,-3.44143e+08,0
1654680,2,1.05318e+07,2.014e+07,0
1654740,0,5.86459e+06,2.50414e+07,0
1654740,1,-9.22585e+07,-3.44158e+08,0
1654740,2,1.08537e+07,2.04685e+07,0
1654800,0,5.86386e+06,2.50424e+07,0
1654800,1,-9.21997e+07,-3.44173e+08,0
1654800,2,1.11525e+07,2.08182e+07,0
1654860,0,5.86314e+06,2.50433e+07,0
1654860,1,-9.21409e+07,-3.44189e+08,0
1654860,2,1.14268e+07,2.11874e+07,0
1654920,0,5.86241e+06,2.50443e+07,0
1654920,1,-9.2082e+07,-3.44204e+08,0
1654920,2,1.16754e+07,2.15744e+07,0
1654980,0,5.86169e+06,2.50452e+07,0
1654980,1,-9.20232e+07,-3.44219e+08,0
1654980,2,1.18972e+07,2.19775e+07,0
1655040,0,5.86097e+06,2.50461e+07,0
1655040,1,-9.19643e+07,-3.44234e+08,0
1655040,2,1.2091e+07,2.23948e+07,0
1655100,0,5.86024e+06,2.50471e+07,0
1655100,1,-9.19055e+07,-3.44249e+08,0
1655100,2,1.2256e+07,2.28243e+07,0
1655160,0,5.85952e+06,2.5048e+07,0
1655160,1,-9.18466e+07,-3.44264e+08,0
1655160,2,1.23915e+07,2.32641e+07,0
1655220,0,5.85879e+06,2.5049e+07,0
1655220,1,-9.17878e+07,-3.44279e+08,0
1655220,2,1.24968e+07,2.37121e+07,0
1655280,0,5.85807e+06,2.50499e+07,0
1655280,1,-9.17289e+07,-3.44295e+08,0
1655280,2,1.25715e+07,2.41663e+07,0
1655340,0,5.85735e+06,2.50508e+07,0
1655340,1,-9.16701e+07,-3.4431e+08,0
1655340,2,1.26151e+07,2.46246e+07,0
1655400,0,5.85662e+06,2.50518e+07,0
1655400,1,-9.16112e+07,-3.44325e+08,0
1655400,2,1.26275e+07,2.50849e+07,0
1655460,0,5.8559e+06,2.50527e+07,0
1655460,1,-9.15524e+07,-3.4434e+08,0
1655460,2,1.26086e+07,2.5545e+07,0
1655520,0,5.85517e+06,2.50537e+07,0
1655520,1,-9.14935e+07,-3.44355e+08,0
1655520,2,1.25585e+07,2.60028e+07,0
1655580,0,5.85445e+06,2.50546e+07,0
1655580,1,-9.14346e+07,-3.4437e+08,0
1655580,2,1.24775e+07,2.64562e+07,0
1655640,0,5.85373e+06,2.50555e+07,0
1655640,1,-9.13757e+07,-3.44385e+08,0
1655640,2,1.23658e+07,2.69032e+07,0
1655700,0,5.853e+06,2.50565e+07,0
1655700,1,-9.13169e+07,-3.444e+08,0
1655700,2,1.2224e+07,2.73416e+07,0
1655760,0,5.85228e+06,2.50574e+07,0
1655760,1,-9.1258e+07,-3.44415e+08,0
1655760,2,1.20527e+07,2.77695e+07,0
1655820,0,5.85155e+06,2.50584e+07,0
1655820,1,-9.11991e+07,-3.4443e+08,0
1655820,2,1.18527e+07,2.81848e+07,0
1655880,0,5.85083e+06,2.50593e+07,0
1655880,1,-9.11402e+07,-3.44445e+08,0
1655880,2,1.1625e+07,2.85856e+07,0
1655940,0,5.8501e+06,2.50602e+07,0
1655940,1,-9.10814e+07,-3.4446e+08,0
1655940,2,1.13705e+07,2.89701e+07,0
1656000,0,5.84938e+06,2.50612e+07,0
1656000,1,-9.10225e+07,-3.44475e+08,0
1656000,2,1.10904e+07,2.93364e+07,0
1656060,0,5.84865e+06,2.50621e+07,0
1656060,1,-9.09636e+07,-3.4449e+08,0
1656060,2,1.0786e+07,2.9683e+07,0
1656120,0,5.84793e+06,2.50631e+07,0
1656120,1,-9.09047e+07,-3.44505e+08,0
1656120,2,1.04588e+07,3.00081e+07,0
1656180,0,5.84721e+06,2.5064e+07,0
1656180,1,-9.08458e+07,-3.4452e+08,0
1656180,2,1.01101e+07,3.03103e+07,0
1656240,0,5.84648e+06,2.50649e+07,0
1656240,1,-9.07869e+07,-3.44535e+08,0
1656240,2,9.74162e+06,3.05881e+07,0
1656300,0,5.84576e+06,2.50659e+07,0
1656300,1,-9.0728e+07,-3.4455e+08,0
1656300,2,9.35505e+06,3.08402e+07,0
1656360,0,5.84503e+06,2.50668e+07,0
1656360,1,-9.06691e+07,-3.44565e+08,0
1656360,2,8.95217e+06,3.10655e+07,0
1656420,0,5.84431e+06,2.50677e+07,0
1656420,1,-9.06102e+07,-3.4458e+08,0
1656420,2,8.53484e+06,3.12629e+07,0
1656480,0,5.84358e+06,2.50687e+07,0
1656480,1,-9.05513e+07,-3.44595e+08,0
1656480,2,8.10498e+06,3.14315e+07,0
1656540,0,5.84286e+06,2.50696e+07,0
1656540,1,-9.04924e+07,-3.4461e+08,0
1656540,2,7.66459e+06,3.15704e+07,0
1656600,0,5.84213e+06,2.50706e+07,0
1656600,1,-9.04335e+07,-3.44625e+08,0
1656600,2,7.2157e+06,3.1679e+07,0
1656660,0,5.84141e+06,2.50715e+07,0
1656660,1,-9.03746e+07,-3.44639e+08,0
1656660,2,6.76041e+06,3.17568e+07,0
1656720,0,5.84068e+06,2.50724e+07,0
1656720,1,-9.03157e+07,-3.44654e+08,0
1656720,2,6.30083e+06,3.18034e+07,0
1656780,0,5.83996e+06,2.50734e+07,0
1656780,1,-9.02568e+07,-3.44669e+08,0
1656780,2,5.8391e+06,3.18185e+07,0
1656840,0,5.83923e+06,2.50743e+07,0
1656840,1,-9.01978e+07,-3.44684e+08,0
1656840,2,5.37738e+06,3.18021e+07,0
1656900,0,5.83851e+06,2.50752e+07,0
1656900,1,-9.01389e+07,-3.44699e+08,0
1656900,2,4.91781e+06,3.17543e+07,0
1656960,0,5.83778e+06,2.50762e+07,0
1656960,1,-9.008e+07,-3.44714e+08,0
1656960,2,4.46256e+06,3.16752e+07,0
1657020,0,5.83706e+06,2.50771e+07,0
1657020,1,-9.00211e+07,-3.44729e+08,0
1657020,2,4.01374e+06,3.15652e+07,0
1657080,0,5.83633e+06,2.50781e+07,0
1657080,1,-8.99621e+07,-3.44743e+08,0
1657080,2,3.57347e+06,3.14247e+07,0
1657140,0,5.83561e+06,2.5079e+07,0
1657140,1,-8.99032e+07,-3.44758e+08,0
1657140,2,3.14381e+06,3.12546e+07,0
1657200,0,5.83488e+06,2.50799e+07,0
1657200,1,-8.98443e+07,-3.44773e+08,0
1657200,2,2.72678e+06,3.10554e+07,0
1657260,0,5.83416e+06,2.50809e+07,0
1657260,1,-8.97853e+07,-3.44788e+08,0
1657260,2,2.32434e+06,3.08282e+07,0
1657320,0,5.83343e+06,2.50818e+07,0
1657320,1,-8.97264e+07,-3.44803e+08,0
1657320,2,1.93838e+06,3.0574e+07,0
1657380,0,5.83271e+06,2.50827e+07,0
1657380,1,-8.96675e+07,-3.44817e+08,0
1657380,2,1.57072e+06,3.0294e+07,0
1657440,0,5.83198e+06,2.50837e+07,0
1657440,1,-8.96085e+07,-3.44832e+08,0
1657440,2,1.2231e+06,2.99895e+07,0
1657500,0,5.83126e+06,2.50846e+07,0
1657500,1,-8.95496e+07,-3.44847e+08,0
1657500,2,897160,2.9662e+07,0
1657560,0,5.83053e+06,2.50855e+07,0
1657560,1,-8.94906e+07,-3.44862e+08,0
1657560,2,594431,2.93128e+07,0
1657620,0,5.82981e+06,2.50865e+07,0
1657620,1,-8.94317e+07,-3.44876e+08,0
1657620,2,316345,2.89438e+07,0
1657680,0,5.82908e+06,2.50874e+07,0
1657680,1,-8.93727e+07,-3.44891e+08,0
1657680,2,64216.8,2.85567e+07,0
1657740,0,5.82836e+06,2.50884e+07,0
1657740,1,-8.93138e+07,-3.44906e+08,0
1657740,2,-160764,2.81532e+07,0
1657800,0,5.82763e+06,2.50893e+07,0
1657800,1,-8.92548e+07,-3.44921e+08,0
1657800,2,-357534,2.77353e+07,0
1657860,0,5.8269e+06,2.50902e+07,0
1657860,1,-8.91958e+07,-3.44935e+08,0
1657860,2,-525165,2.73049e+07,0
1657920,0,5.82618e+06,2.50912e+07,0
1657920,1,-8.91369e+07,-3.4495e+08,0
1657920,2,-662867,2.6864e+07,0
1657980,0,5.82545e+06,2.50921e+07,0
1657980,1,-8.90779e+07,-3.44965e+08,0
1657980,2,-769992,2.64148e+07,0
1658040,0,5.82473e+06,2.5093e+07,0
1658040,1,-8.90189e+07,-3.44979e+08,0
1658040,2,-846037,2.59594e+07,0
1658100,0,5.824e+06,2.5094e+07,0
1658100,1,-8.896e+07,-3.44994e+08,0
1658100,2,-890647,2.54999e+07,0
1658160,0,5.82328e+06,2.50949e+07,0
1658160,1,-8.8901e+07,-3.45009e+08,0
1658160,2,-903618,2.50385e+07,0
1658220,0,5.82255e+06,2.50958e+07,0
1658220,1,-8.8842e+07,-3.45023e+08,0
1658220,2,-884895,2.45773e+07,0
1658280,0,5.82183e+06,2.50968e+07,0
1658280,1,-8.8783e+07,-3.45038e+08,0
1658280,2,-834573,2.41186e+07,0
1658340,0,5.8211e+06,2.50977e+07,0
1658340,1,-8.87241e+07,-3.45053e+08,0
1658340,2,-752900,2.36645e+07,0
1658400,0,5.82037e+06,2.50986e+07,0
1658400,1,-8.86651e+07,-3.45067e+08,0
1658400,2,-640271,2.32172e+07,0
1658460,0,5.81965e+06,2.50996e+07,0
1658460,1,-8.86061e+07,-3.45082e+08,0
1658460,2,-497228,2.27787e+07,0
1658520,0,5.81892e+06,2.51005e+07,0
1658520,1,-8.85471e+07,-3.45096e+08,0
1658520,2,-324457,2.23511e+07,0
1658580,0,5.8182e+06,2.51014e+07,0
1658580,1,-8.84881e+07,-3.45111e+08,0
1658580,2,-122785,2.19364e+07,0
1658640,0,5.81747e+06,2.51024e+07,0
1658640,1,-8.84291e+07,-3.45126e+08,0
1658640,2,106825,2.15367e+07,0
1658700,0,5.81675e+06,2.51033e+07,0
1658700,1,-8.83701e+07,-3.4514e+08,0
1658700,2,363277,2.11537e+07,0
1658760,0,5.81602e+06,2.51042e+07,0
1658760,1,-8.83111e+07,-3.45155e+08,0
1658760,2,645351,2.07893e+07,0
1658820,0,5.81529e+06,2.51052e+07,0
1658820,1,-8.82521e+07,-3.45169e+08,0
1658820,2,951707,2.04451e+07,0
1658880,0,5.81457e+06,2.51061e+07,0
1658880,1,-8.81931e+07,-3.45184e+08,0
1658880,2,1.28089e+06,2.01228e+07,0
1658940,0,5.81384e+06,2.5107e+07,0
1658940,1,-8.81341e+07,-3.45198e+08,0
1658940,2,1.63134e+06,1.98238e+07,0
1659000,0,5.81312e+06,2.5108e+07,0
1659000,1,-8.80751e+07,-3.45213e+08,0
1659000,2,2.00139e+06,1.95497e+07,0
1659060,0,5.81239e+06,2.51089e+07,0
1659060,1,-8.80161e+07,-3.45227e+08,0
1659060,2,2.38931e+06,1.93015e+07,0
1659120,0,5.81166e+06,2.51098e+07,0
1659120,1,-8.79571e+07,-3.45242e+08,0
1659120,2,2.79325e+06,1.90806e+07,0
1659180,0,5.81094e+06,2.51108e+07,0
1659180,1,-8.78981e+07,-3.45256e+08,0
1659180,2,3.21132e+06,1.88879e+07,0
1659240,0,5.81021e+06,2.51117e+07,0
1659240,1,-8.78391e+07,-3.45271e+08,0
1659240,2,3.64155e+06,1.87243e+07,0
1659300,0,5.80949e+06,2.51126e+07,0
1659300,1,-8.778e+07,-3.45285e+08,0
1659300,2,4.08191e+06,1.85905e+07,0
1659360,0,5.80876e+06,2.51136e+07,0
1659360,1,-8.7721e+07,-3.453e+08,0
1659360,2,4.53033e+06,1.84872e+07,0
1659420,0,5.80803e+06,2.51145e+07,0
1659420,1,-8.7662e+07,-3.45314e+08,0
1659420,2,4.98473e+06,1.84148e+07,0
1659480,0,5.80731e+06,2.51154e+07,0
1659480,1,-8.7603e+07,-3.45329e+08,0
1659480,2,5.44296e+06,1.83737e+07,0
1659540,0,5.80658e+06,2.51164e+07,0
1659540,1,-8.75439e+07,-3.45343e+08,0
1659540,2,5.90289e+06,1.83639e+07,0
1659600,0,5.80585e+06,2.51173e+07,0
1659600,1,-8.74849e+07,-3.45358e+08,0
1659600,2,6.36237e+06,1.83857e+07,0
1659660,0,5.80513e+06,2.51182e+07,0
1659660,1,-8.74259e+07,-3.45372e+08,0
1659660,2,6.81927e+06,1.84387e+07,0
1659720,0,5.8044e+06,2.51192e+07,0
1659720,1,-8.73668e+07,-3.45386e+08,0
1659720,2,7.27144e+06,1.85228e+07,0
1659780,0,5.80367e+06,2.51201e+07,0
1659780,1,-8.73078e+07,-3.45401e+08,0
1659780,2,7.7168e+06,1.86376e+07,0
1659840,0,5.80295e+06,2.5121e+07,0
1659840,1,-8.72488e+07,-3.45415e+08,0
1659840,2,8.15327e+06,1.87825e+07,0
1659900,0,5.80222e+06,2.5122e+07,0
1659900,1,-8.71897e+07,-3.4543e+08,0
1659900,2,8.57883e+06,1.89569e+07,0
1659960,0,5.8015e+06,2.51229e+07,0
1659960,1,-8.71307e+07,-3.45444e+08,0
1659960,2,8.9915e+06,1.91598e+07,0
1660020,0,5.80077e+06,2.51238e+07,0
1660020,1,-8.70716e+07,-3.45458e+08,0
1660020,2,9.38938e+06,1.93904e+07,0
1660080,0,5.80004e+06,2.51248e+07,0
1660080,1,-8.70126e+07,-3.45473e+08,0
1660080,2,9.77063e+06,1.96476e+07,0
1660140,0,5.79932e+06,2.51257e+07,0
1660140,1,-8.69535e+07,-3.45487e+08,0
1660140,2,1.01335e+07,1.99301e+07,0
1660200,0,5.79859e+06,2.51266e+07,0
1660200,1,-8.68945e+07,-3.45501e+08,0
1660200,2,1.04763e+07,2.02367e+07,0
1660260,0,5.79786e+06,2.51275e+07,0
1660260,1,-8.68354e+07,-3.45516e+08,0
1660260,2,1.07974e+07,2.05659e+07,0
1660320,0,5.79714e+06,2.51285e+07,0
1660320,1,-8.67763e+07,-3.4553e+08,0
1660320,2,1.10954e+07,2.09163e+07,0
1660380,0,5.79641e+06,2.51294e+07,0
1660380,1,-8.67173e+07,-3.45544e+08,0
1660380,2,1.13689e+07,2.12861e+07,0
1660440,0,5.79568e+06,2.51303e+07,0
1660440,1,-8.66582e+07,-3.45559e+08,0
1660440,2,1.16166e+07,2.16737e+07,0
1660500,0,5.79496e+06,2.51313e+07,0
1660500,1,-8.65991e+07,-3.45573e+08,0
1660500,2,1.18374e+07,2.20773e+07,0
1660560,0,5.79423e+06,2.51322e+07,0
1660560,1,-8.65401e+07,-3.45587e+08,0
1660560,2,1.20303e+07,2.2495e+07,0
1660620,0,5.7935e+06,2.51331e+07,0
1660620,1,-8.6481e+07,-3.45601e+08,0
1660620,2,1.21943e+07,2.29249e+07,0
1660680,0,5.79278e+06,2.51341e+07,0
1660680,1,-8.64219e+07,-3.45616e+08,0
1660680,2,1.23288e+07,2.3365e+07,0
1660740,0,5.79205e+06,2.5135e+07,0
1660740,1,-8.63629e+07,-3.4563e+08,0
1660740,2,1.24331e+07,2.38132e+07,0
1660800,0,5.79132e+06,2.51359e+07,0
1660800,1,-8.63038e+07,-3.45644e+08,0
1660800,2,1.25067e+07,2.42676e+07,0
1660860,0,5.7906e+06,2.51368e+07,0
1660860,1,-8.62447e+07,-3.45658e+08,0
1660860,2,1.25493e+07,2.4726e+07,0
1660920,0,5.78987e+06,2.51378e+07,0
1660920,1,-8.61856e+07,-3.45672e+08,0
1660920,2,1.25607e+07,2.51863e+07,0
1660980,0,5.78914e+06,2.51387e+07,0
1660980,1,-8.61265e+07,-3.45687e+08,0
1660980,2,1.25407e+07,2.56463e+07,0
1661040,0,5.78841e+06,2.51396e+07,0
1661040,1,-8.60674e+07,-3.45701e+08,0
1661040,2,1.24896e+07,2.6104e+07,0
1661100,0,5.78769e+06,2.51406e+07,0
1661100,1,-8.60083e+07,-3.45715e+08,0
1661100,2,1.24075e+07,2.65573e+07,0
1661160,0,5.78696e+06,2.51415e+07,0
1661160,1,-8.59493e+07,-3.45729e+08,0
1661160,2,1.22948e+07,2.7004e+07,0
1661220,0,5.78623e+06,2.51424e+07,0
1661220,1,-8.58902e+07,-3.45743e+08,0
1661220,2,1.2152e+07,2.7442e+07,0
1661280,0,5.78551e+06,2.51433e+07,0
1661280,1,-8.58311e+07,-3.45758e+08,0
1661280,2,1.19797e+07,2.78695e+07,0
1661340,0,5.78478e+06,2.51443e+07,0
1661340,1,-8.5772e+07,-3.45772e+08,0
1661340,2,1.17788e+07,2.82843e+07,0
1661400,0,5.78405e+06,2.51452e+07,0
1661400,1,-8.57129e+07,-3.45786e+08,0
1661400,2,1.15501e+07,2.86846e+07,0
1661460,0,5.78332e+06,2.51461e+07,0
1661460,1,-8.56538e+07,-3.458e+08,0
1661460,2,1.12947e+07,2.90685e+07,0
1661520,0,5.7826e+06,2.51471e+07,0
1661520,1,-8.55946e+07,-3.45814e+08,0
1661520,2,1.10138e+07,2.94342e+07,0
1661580,0,5.78187e+06,2.5148e+07,0
1661580,1,-8.55355e+07,-3.45828e+08,0
1661580,2,1.07087e+07,2.97801e+07,0
1661640,0,5.78114e+06,2.51489e+07,0
1661640,1,-8.54764e+07,-3.45842e+08,0
1661640,2,1.03806e+07,3.01045e+07,0
1661700,0,5.78042e+06,2.51498e+07,0
1661700,1,-8.54173e+07,-3.45856e+08,0
1661700,2,1.00313e+07,3.04058e+07,0
1661760,0,5.77969e+06,2.51508e+07,0
1661760,1,-8.53582e+07,-3.45871e+08,0
1661760,2,9.66217e+06,3.06828e+07,0
1661820,0,5.77896e+06,2.51517e+07,0
1661820,1,-8.52991e+07,-3.45885e+08,0
1661820,2,9.27503e+06,3.0934e+07,0
1661880,0,5.77823e+06,2.51526e+07,0
1661880,1,-8.52399e+07,-3.45899e+08,0
1661880,2,8.87163e+06,3.11584e+07,0
1661940,0,5.77751e+06,2.51536e+07,0
1661940,1,-8.51808e+07,-3.45913e+08,0
1661940,2,8.45385e+06,3.13548e+07,0
1662000,0,5.77678e+06,2.51545e+07,0
1662000,1,-8.51217e+07,-3.45927e+08,0
1662000,2,8.0236e+06,3.15224e+07,0
1662060,0,5.77605e+06,2.51554e+07,0
1662060,1,-8.50626e+07,-3.45941e+08,0
1662060,2,7.58289e+06,3.16603e+07,0
1662120,0,5.77532e+06,2.51563e+07,0
1662120,1,-8.50034e+07,-3.45955e+08,0
1662120,2,7.13375e+06,3.17679e+07,0
1662180,0,5.7746e+06,2.51573e+07,0
1662180,1,-8.49443e+07,-3.45969e+08,0
1662180,2,6.67828e+06,3.18446e+07,0
1662240,0,5.77387e+06,2.51582e+07,0
1662240,1,-8.48852e+07,-3.45983e+08,0
1662240,2,6.21859e+06,3.18901e+07,0
1662300,0,5.77314e+06,2.51591e+07,0
1662300,1,-8.4826e+07,-3.45997e+08,0
1662300,2,5.75682e+06,3.19042e+07,0
1662360,0,5.77241e+06,2.516e+07,0
1662360,1,-8.47669e+07,-3.46011e+08,0
1662360,2,5.29513e+06,3.18867e+07,0
1662420,0,5.77169e+06,2.5161e+07,0
1662420,1,-8.47078e+07,-3.46025e+08,0
1662420,2,4.83567e+06,3.18378e+07,0
1662480,0,5.77096e+06,2.51619e+07,0
1662480,1,-8.46486e+07,-3.46039e+08,0
1662480,2,4.3806e+06,3.17577e+07,0
1662540,0,5.77023e+06,2.51628e+07,0
1662540,1,-8.45895e+07,-3.46053e+08,0
1662540,2,3.93203e+06,3.16466e+07,0
1662600,0,5.7695e+06,2.51637e+07,0
1662600,1,-8.45303e+07,-3.46067e+08,0
1662600,2,3.49208e+06,3.15052e+07,0
1662660,0,5.76877e+06,2.51647e+07,0
1662660,1,-8.44712e+07,-3.46081e+08,0
1662660,2,3.06281e+06,3.1334e+07,0
1662720,0,5.76805e+06,2.51656e+07,0
1662720,1,-8.4412e+07,-3.46095e+08,0
1662720,2,2.64623e+06,3.11339e+07,0
1662780,0,5.76732e+06,2.51665e+07,0
1662780,1,-8.43528e+07,-3.46108e+08,0
1662780,2,2.24431e+06,3.09057e+07,0
1662840,0,5.76659e+06,2.51675e+07,0
1662840,1,-8.42937e+07,-3.46122e+08,0
1662840,2,1.85893e+06,3.06507e+07,0
1662900,0,5.76586e+06,2.51684e+07,0
1662900,1,-8.42345e+07,-3.46136e+08,0
1662900,2,1.49192e+06,3.03698e+07,0
1662960,0,5.76513e+06,2.51693e+07,0
1662960,1,-8.41754e+07,-3.4615e+08,0
1662960,2,1.145e+06,3.00645e+07,0
1663020,0,5.76441e+06,2.51702e+07,0
1663020,1,-8.41162e+07,-3.46164e+08,0
1663020,2,819804,2.97362e+07,0
1663080,0,5.76368e+06,2.51712e+07,0
1663080,1,-8.4057e+07,-3.46178e+08,0
1663080,2,517875,2.93864e+07,0
1663140,0,5.76295e+06,2.51721e+07,0
1663140,1,-8.39979e+07,-3.46192e+08,0
1663140,2,240636,2.90167e+07,0
1663200,0,5.76222e+06,2.5173e+07,0
1663200,1,-8.39387e+07,-3.46206e+08,0
1663200,2,-10603.4,2.8629e+07,0
1663260,0,5.76149e+06,2.51739e+07,0
1663260,1,-8.38795e+07,-3.46219e+08,0
1663260,2,-234657,2.82249e+07,0
1663320,0,5.76077e+06,2.51749e+07,0
1663320,1,-8.38203e+07,-3.46233e+08,0
1663320,2,-430468,2.78065e+07,0
1663380,0,5.76004e+06,2.51758e+07,0
1663380,1,-8.37612e+07,-3.46247e+08,0
1663380,2,-597111,2.73758e+07,0
1663440,0,5.75931e+06,2.51767e+07,0
1663440,1,-8.3702e+07,-3.46261e+08,0
1663440,2,-733800,2.69346e+07,0
1663500,0,5.75858e+06,2.51776e+07,0
1663500,1,-8.36428e+07,-3.46275e+08,0
1663500,2,-839893,2.64851e+07,0
1663560,0,5.75785e+06,2.51785e+07,0
1663560,1,-8.35836e+07,-3.46289e+08,0
1663560,2,-914892,2.60295e+07,0
1663620,0,5.75713e+06,2.51795e+07,0
1663620,1,-8.35244e+07,-3.46302e+08,0
1663620,2,-958448,2.55699e+07,0
1663680,0,5.7564e+06,2.51804e+07,0
1663680,1,-8.34652e+07,-3.46316e+08,0
1663680,2,-970359,2.51085e+07,0
1663740,0,5.75567e+06,2.51813e+07,0
1663740,1,-8.3406e+07,-3.4633e+08,0
1663740,2,-950576,2.46474e+07,0
1663800,0,5.75494e+06,2.51822e+07,0
1663800,1,-8.33468e+07,-3.46344e+08,0
1663800,2,-899202,2.41888e+07,0
1663860,0,5.75421e+06,2.51832e+07,0
1663860,1,-8.32876e+07,-3.46357e+08,0
1663860,2,-816487,2.37348e+07,0
1663920,0,5.75348e+06,2.51841e+07,0
1663920,1,-8.32284e+07,-3.46371e+08,0
1663920,2,-702831,2.32877e+07,0
1663980,0,5.75276e+06,2.5185e+07,0
1663980,1,-8.31692e+07,-3.46385e+08,0
1663980,2,-558782,2.28496e+07,0
1664040,0,5.75203e+06,2.51859e+07,0
1664040,1,-8.311e+07,-3.46399e+08,0
1664040,2,-385031,2.24224e+07,0
1664100,0,5.7513e+06,2.51869e+07,0
1664100,1,-8.30508e+07,-3.46412e+08,0
1664100,2,-182409,2.20082e+07,0
1664160,0,5.75057e+06,2.51878e+07,0
1664160,1,-8.29916e+07,-3.46426e+08,0
1664160,2,48116,2.16089e+07,0
1664220,0,5.74984e+06,2.51887e+07,0
1664220,1,-8.29324e+07,-3.4644e+08,0
1664220,2,305445,2.12265e+07,0
1664280,0,5.74911e+06,2.51896e+07,0
1664280,1,-8.28732e+07,-3.46453e+08,0
1664280,2,588353,2.08627e+07,0
1664340,0,5.74838e+06,2.51906e+07,0
1664340,1,-8.2814e+07,-3.46467e+08,0
1664340,2,895495,2.05193e+07,0
1664400,0,5.74766e+06,2.51915e+07,0
1664400,1,-8.27548e+07,-3.46481e+08,0
1664400,2,1.22541e+06,2.01977e+07,0
1664460,0,5.74693e+06,2.51924e+07,0
1664460,1,-8.26955e+07,-3.46494e+08,0
1664460,2,1.57654e+06,1.98996e+07,0
1664520,0,5.7462e+06,2.51933e+07,0
1664520,1,-8.26363e+07,-3.46508e+08,0
1664520,2,1.94723e+06,1.96262e+07,0
1664580,0,5.74547e+06,2.51942e+07,0
1664580,1,-8.25771e+07,-3.46522e+08,0
1664580,2,2.33571e+06,1.9379e+07,0
1664640,0,5.74474e+06,2.51952e+07,0
1664640,1,-8.25179e+07,-3.46535e+08,0
1664640,2,2.74015e+06,1.9159e+07,0
1664700,0,5.74401e+06,2.51961e+07,0
